time,predicted,predictedlat,predicted1,predictedlat1,actual
1588430961520,1092,1093,10000,10001,10
1588430970626,1092,1093,10000,10001,11
1588430979717,1092,1093,10000,10001,10
1588430988907,1092,1092,10000,10000,10
1588430998144,1092,1092,10000,10000,14
1588431007276,1092,1092,10000,10000,7
1588431016392,1092,1092,10000,10000,8
1588431025502,1092,1093,10000,10001,8
1588431034699,1092,1093,10000,10001,11
1588431043855,1092,1093,10000,10001,10
1588431052972,1092,1093,10000,10001,15
1588431062246,1092,1093,10000,10001,15
1588431071389,1092,1093,10000,10001,8
1588431080661,1092,1093,10000,10001,11
1588431089814,1092,1093,10000,10001,12
1588431098930,1092,1092,10000,10000,8
1588431108136,1092,1092,10000,10000,12
1588431117292,1092,1092,10000,10000,8
1588431126542,1092,1092,10000,10000,8
1588431135701,1092,1092,10000,10000,11
1588431144828,1092,1092,10000,10000,8
1588431153950,1092,1092,10000,10000,10
1588431163104,1092,1092,10000,10000,9
1588431172403,1092,1092,10000,10000,8
1588431181574,1092,1092,10000,10000,10
1588431190689,1092,1092,10000,10000,9
1588431199800,1092,1092,10000,10000,7
1588431208923,1092,1093,10000,10001,10
1588431218138,1092,1093,10000,10001,8
1588431227314,1092,1093,10000,10001,7
1588431236431,1092,1093,10000,10001,7
1588431245547,1092,1092,10000,10000,7
1588431254667,1092,1092,10000,10000,9
1588431263883,1092,1092,10000,10000,8
1588431273040,1092,1092,10000,10000,12
1588431282303,1092,1093,10000,10001,12
1588431291433,1092,1093,10000,10001,10
1588431300535,1092,1093,10000,10001,8
